,latitude,longitude,city_name
1118,23.761681,85.8639766,"Kathara, Jharkhand, India"
1119,22.5405951,88.1364591,"Panchla, West Bengal, India"
1120,28.9235479,79.70072110000001,"Sitarganj, Uttarakhand 262405, India"
1121,28.0618646,95.3259629,Pasighat 791102
1122,26.2525481,85.1608985,"Motipur, Bihar, India"
1123,11.4459392,76.4678766,"O Valley, Tamil Nadu, India"
1124,23.5343795,86.6686635,"Raghunathpur, West Bengal, India"
1125,11.3889694,77.6883977,"Suriyampalayam, Tamil Nadu 638102, India"
1126,31.819064,75.37910959999999,"Qadian, Punjab 143516, India"
1127,22.2709322,86.1700894,"Rairangpur, Odisha, India"
1128,20.2753406,73.0072986,"Silvassa, Dadra and Nagar Haveli, India"
1129,23.352474,80.9802002,"Nowrozabad, Madhya Pradesh 484555, India"
1130,25.3362429,76.51124709999999,"Mangrol, Rajasthan 325215, India"
1131,20.5944882,75.6164442,"Soygaon, Maharashtra 431120, India"
1132,32.31263,75.6014359,"Sujanpur, Punjab 145023, India"
1133,25.3460615,87.62268189999999,"Manihari, Bihar 854113, India"
1134,26.0368058,84.0378894,"Sikandarpur, Uttar Pradesh, India"
1135,17.5109871,75.4519516,"Mangalwedha, Maharashtra 413305, India"
1136,26.8767313,75.2454159,"Phulera, Rajasthan, India"
1137,15.6995608,75.7329592,"Rona, Karnataka 582209, India"
1138,10.0211443,77.9610158,"Sholavandan, Tamil Nadu 625214, India"
1139,25.5517971,83.1833851,"Saidpur, Uttar Pradesh 233221, India"
1140,24.1883179,75.6352989,"Shamgarh, Madhya Pradesh 458883, India"
1141,11.4447498,78.4861415,"Udayarpalayam, Thammampatti, Tamil Nadu 636113, India"
1142,26.4818557,77.9752926,"Maharajpur, Morena, Madhya Pradesh 476001, India"
1143,21.7751821,78.2571256,"Multai, Madhya Pradesh 460661, India"
1144,31.9501545,75.6174525,"Mukerian, Punjab 144211, India"
1145,28.6395366,78.6427107,"Sirsi, Uttar Pradesh 244301, India"
1146,26.4566318,80.771321,"Purwa, Uttar Pradesh 209825, India"
1147,26.5145872,85.29423129999999,"Sheohar, Bihar 843329, India"
1148,11.4569257,78.2686173,"Namagiripettai, Tamil Nadu 637406, India"
1149,24.1835502,82.76977049999999,"Parasi, Uttar Pradesh, India"
1150,21.7268121,71.3884865,"Lathi, Gujarat 365430, India"
1151,26.1650564,80.9705292,"Lalganj, Uttar Pradesh 229206, India"
1152,21.4691505,78.5291706,"Narkhed, Maharashtra 441304, India"
1153,26.3427291,89.21533629999999,"Mathabhanga, West Bengal 736146, India"
1154,21.5283974,78.2846303,"Shendurjana Ghat, Maharashtra 444907, India"
1155,10.2860679,79.200491,"Peravurani, Tamil Nadu 614804, India"
1156,26.6515709,94.3282595,"Mariani, Assam, India"
1157,25.5510396,82.088374,"Phoolpur, Uttar Pradesh 212402, India"
1158,29.52551619999999,74.83609179999999,"Rania, Haryana 125076, India"
1159,23.3702806,81.058906,"Pali Birsinghpur, Madhya Pradesh, India"
1160,23.7134614,76.7307663,"Pachore, Madhya Pradesh 465683, India"
1161,11.5084474,79.7568107,"Parangipettai, Tamil Nadu, India"
1162,12.5018978,80.14897289999999,"Pudupattinam, Kalpakkam, Tamil Nadu 603102, India"
1163,11.7265333,75.5545989,"Panniyannur, Chokli, Kerala 670672, India"
1164,26.1112101,84.5038658,"Maharajganj, Bihar, India"
1165,22.6399382,75.8033385,"Rau, Indore, Madhya Pradesh, India"
1166,22.067228,87.9163191,"Monoharpur, West Bengal, India"
1167,28.050017,75.14870069999999,"Mandawa, Rajasthan 333704, India"
1168,26.2528853,92.33695499999999,"Morigaon, Assam 782105, India"
1169,12.9043057,78.94117779999999,"SVM Nagar, Pallikonda, Tamil Nadu 635809, India"
1170,24.7988839,73.0515196,"Pindwara, Rajasthan 307022, India"
1171,28.7292648,79.3155716,"Shishgarh, Uttar Pradesh, India"
1172,20.4627965,76.938379,"Patur, Maharashtra 444501, India"
1173,24.5994221,93.87062080000001,"Mayang Imphal, Manipur, India"
